Dimensions - 2

(6.1961061842713905,7.59245439478229E-14)
(4.2085241318044355,1.414655889559353E-14)
(-7.556255713248227,2.953059656645014E-14)
(-64.30462678042637,-9.098435378878545E-14)
(150.74178671403715,-6.258886713714199E-14)
(-3.105105344932391,3.719658875947289E-14)
(-4.027190165365909,9.80258120725688E-14)
(19.392580011901988,8.751183485612447E-14)
(-5.957947568967679,3.648537522297686E-14)
(-113.90655892886502,-4.9569101111328E-14)
(-3.580750192387102,-5.83740079503812E-14)
(-3.9571140165900895,-1.5550600218723677E-14)
(6.5810932284856145,-4.440944772345829E-14)
(-8.450539457140687,-4.2507765775293033E-16)
(24.870150824407485,-1.4943707537381066E-14)
(5.845508811533266,2.072433620480552E-14)
(-3.6775866519569487,-6.663480440303437E-14)
(-8.724185533515255,-6.675376990796021E-14)
(-17.94641691882581,3.6468833620542294E-14)
(3.52820018155517,5.99052619266479E-14)
(3.4227016798296352,-1.2929811343382914E-15)
(5.791865032407235,-1.241996080353096E-14)
(-3.13844822023776,-3.75829905387451E-14)
(202.55509366240878,-9.696588969747415E-14)
(-9.757454633988496,8.146854029144297E-14)
(-132.9836597035825,-9.62654395253236E-14)
(28.55919970046106,-2.9405847538967234E-14)
(-8.290901246850543,5.08506233730009E-14)
(-625.6871662667785,4.804469252775436E-14)
(2.2344671258067645,8.722696831598745E-15)
(4.332838882400189,-8.006306192691511E-15)
(5.8791815906623555,8.411265947389711E-14)
(-26.856222242554193,-1.754512013293559E-14)
(-7.597723274999496,-5.649516129357651E-14)
(-1.3101390488824032,3.996689811884448E-14)
(-29.191187327239614,9.827987717532844E-14)
(-5.511783214553861,7.558453135683066E-14)
(-9.399938107163504,6.685260642251164E-14)
(-9.461464954924281,9.235284451014216E-14)
(-39.552589607761504,6.095382192463926E-14)
(-9.569916013536709,-2.4915591423788323E-14)
(-7.790360886721081,4.188804669312348E-14)
(-9.547712488912408,-6.005646309641098E-14)
(73.47659471600593,2.4830883861906704E-14)
(0.1272952922267351,-7.501493806247082E-14)
(-9.415529012849671,-8.967592894506764E-15)
(5.766824476874991,-4.181150893079549E-14)

Dimensions - 10

(-9.009234709667158,-5.3645008842546834E-14)
(-10.150636376936134,5.82782790680337E-14)
(0.2404213423179648,-9.049540904334575E-14)
(-4.757836788023501,-3.173469420565978E-14)
(2.5049768109014217,-8.876985385325826E-14)
(15.162100633873246,-1.1646823865662387E-14)
(12.84080861312396,-2.67951548157729E-14)
(-3.421702120433059,-1.2746540523478972E-14)
(220.67204127902494,-2.859355010810935E-14)
(75.19725929306412,-8.003077401302657E-14)
(11.389110612838081,3.781574214054786E-14)
(-6.329550069199562,1.6757909650341007E-14)
(11.521868173639543,3.2000802588232306E-15)
(-1.1378468697013697,5.148253480424014E-14)
(-5.317047123408212,5.883569991977976E-14)
(-4.292198639626721,-6.528336735247424E-14)
(-302.03217080890016,-8.610391948781607E-14)
(1.112924560460809,-8.041858374041178E-14)
(-25.04257377122453,-1.430651535287179E-14)
(-2.563474937677767,8.070525797653986E-14)
(7.777888493508847,4.640682519695157E-14)
(4.20600377878298,-2.7625815086783567E-14)
(-11.507139594325928,5.436466972550025E-15)
(-4.683235127146074,4.101582887028092E-14)
(-6.688093366132006,-8.545102600814898E-14)
(-17.50398427116085,7.543991416675548E-14)
(16.985825982900053,-5.704513966044881E-14)
(-11.282503212852038,-1.698108930737673E-14)
(70.13106948391271,2.9467650948648664E-14)
(14.181237433664343,8.459569182991586E-14)
(26.840849006530217,-1.6172821302860803E-14)
(19.772881308228683,4.060437629287436E-14)
(-21.970727861355826,-9.666824744788349E-14)
(-2.6789100674565147,-7.450861260484359E-14)
(3.204035794635802,-4.209099498647047E-14)
(-3.7484411540931375,-2.7949405669258583E-15)
(2.3919637304838335,-1.9567660000071115E-14)
(9.207287584898229,5.824447394975413E-14)
(8.272010154166432,-1.6274084018367547E-14)
(5.149196437902539,-4.7014549431390594E-14)
(6.115291972497244,7.258281543392167E-15)
(-31.282797607970153,7.99410661584631E-14)
(1.3931765981342323,-9.512999364744295E-14)
(3.4641484870453683,2.7517490525086875E-14)
(-10.174022671934072,-9.938774816447043E-15)
(8.014428679930484,6.144104664015334E-14)
(6.433591695645941,6.22558830844257E-14)
(-27.493389659427287,-6.488488384305816E-14)
(7.241975652050226,2.737202544434227E-14)
(4.730967729286928,-8.638897567545942E-14)
(-15.114850664792668,-6.050954921670222E-15)
