Dimensions - 2

(1.1352983059628086E-14,1.7818984002225118E-14)
(-4.480592977326285E-14,-8.124458663754611E-14)
(-6.55635353291824E-14,4.271086074257241E-15)
(2.7086722357783848E-14,8.867687584608909E-14)
(-2.87237440663005E-14,-4.934814751456112E-14)
(-1.2018998015266187E-15,-9.478159462688165E-14)
(-4.635080826038802E-14,-8.58119142567645E-14)
(7.120262742042583E-14,-5.3449862206864145E-14)
(5.821278003282302E-14,-6.983165219579704E-14)
(-4.360501106764751E-14,8.382865646488348E-14)
(5.4583379096534976E-14,-4.183137464229262E-14)
(-4.726944341953654E-14,-4.093192313060805E-14)
(-5.351380802339836E-14,7.19010494614746E-14)
(-6.270942217850729E-14,-6.288680421580603E-14)
(-1.8311437027165867E-14,8.28832382808253E-14)
(6.1890244815925E-14,-5.228016251637069E-14)
(-9.459720777535395E-14,-1.3315546108739939E-14)
(-2.6264108712012403E-14,-2.938871726161436E-14)
(-5.996270509480454E-15,-4.540717388522861E-14)
(8.15176718082462E-14,3.575535158986818E-14)
(4.931555321661575E-14,7.312141281563317E-14)
(-4.6281177815908777E-14,8.70212725297477E-14)
(-2.4211935595063495E-14,5.387001073969348E-15)
(7.968386691936674E-16,7.165846825332802E-14)
(-9.99820776747434E-15,-4.857689314447315E-14)
(5.276666026386705E-14,-8.448850851052459E-14)
(4.3991039078270495E-14,-6.963403915904794E-14)
(4.721272011351986E-14,5.205858227713519E-14)
(4.4304581532237965E-14,-4.707393095174784E-14)
(-4.5373554730602976E-15,2.2425166300646135E-14)
(1.043219022642813E-14,-2.008765190202783E-14)

Dimensions - 10

(-6.4652741540571E-14,4.233992674872884E-14)
(-4.9601612097385944E-14,-2.4435535481858945E-14)
(7.383801216939077E-14,-4.698666651421439E-14)
(8.376379989306744E-14,4.077402258108661E-14)
(-7.68044157057666E-14,-2.4394280509546233E-15)
(9.426913121004357E-15,2.3410514475055363E-14)
(-4.566901679399173E-14,2.5949374074500306E-14)
(-4.179046278223058E-15,5.43893572000585E-14)
(2.4394706013501205E-14,-8.281613844831635E-14)
(6.020399665621378E-14,-7.311872325465857E-14)
(8.787461939850046E-14,-4.677371854498407E-14)
(1.0725679174388076E-14,-5.670088006744586E-14)
(-2.2994376939614123E-15,5.1584825241139634E-14)
(-5.008304275117806E-14,5.923413880220146E-14)
(-9.180582642937393E-14,1.3428071823640457E-15)
(4.8005599525831574E-14,8.143144859385639E-14)
(-6.386124600096893E-14,5.625616579477992E-14)
(-5.14565994803027E-14,-3.469523117743602E-14)
(1.740459729117922E-14,7.309169501524077E-14)
(3.4407839568910095E-14,-2.4755376005898218E-14)
(5.3850922696580225E-14,-8.126091145401933E-14)
(-6.845879711846159E-14,6.645978348087274E-14)
(8.819241166659731E-14,-3.3207235532660003E-15)
(1.1502351448729946E-14,-2.0734035550744304E-14)
(2.8364274077275923E-14,3.502639896716552E-14)
(-9.770241507659476E-15,-4.8687911785326325E-15)
(1.5952554355282888E-14,1.8276761130162196E-14)
(6.615280404902603E-14,1.3715860007235459E-14)
(3.1634530201831633E-15,9.994371948285981E-14)
(-1.1278673583451707E-14,3.8515000326704094E-14)
(-8.693387058024043E-14,4.019688307369999E-14)
(-8.641996413901908E-16,-9.428134625433315E-14)
(5.455279005008504E-15,-5.130841852144204E-14)
(7.703045459514257E-14,-1.562866859733413E-14)
(-4.682299287907354E-15,-4.578950802345845E-14)
(5.029410143998962E-14,-7.954154401257526E-14)
(3.3554581222563304E-14,-5.703628278829919E-14)
(2.5374177929053677E-14,9.232063090500098E-14)
(1.7209212097125716E-14,-6.22810084189868E-14)
(7.323357605341134E-14,6.083529234172167E-14)
(4.888776328168298E-14,-5.6067485438922333E-14)
(5.660713672673725E-15,-4.9370117161702646E-14)
(1.3402142545435751E-14,-3.347826945331464E-14)
(-6.844247795010812E-14,-2.7368908641862755E-14)
(6.535613103206732E-14,7.204607570367381E-15)
(9.06497541617876E-14,1.321807346988802E-14)
(-2.1263883885768937E-14,8.622572849378622E-14)
(5.089306346444024E-15,-3.010735935935092E-14)
(1.6655982166033113E-15,-6.527611698033789E-14)
(9.416831697462063E-16,-2.588073060207252E-14)
(7.273138035667167E-14,5.511179252798623E-14)
