Dimensions - 2

(-4.4408605837078964E-17,3.709007636050419E-16)
(1.7094937682228078E-16,-2.973445525910225E-16)
(-1.0432851535189915E-16,-2.5461261553893E-16)
(5.460907425224948E-17,-1.5179640127984643E-16)
(-3.240161410876029E-16,1.451674228657179E-17)
(-3.6542929596705653E-16,-8.220777001386503E-17)
(1.717789688052522E-16,3.0139377494617253E-16)
(-3.232619340611076E-16,-2.4215901365729864E-17)
(2.044049905631698E-16,-2.641042098310431E-16)
(1.537892156818975E-16,8.0663725404061E-17)
(-1.212523830742806E-16,1.9538085626334316E-16)
(6.335524404257941E-17,-2.6334847285980154E-16)

Dimensions - 5

(2.806641868905067E-16,5.463375656315965E-16)
(-2.0985420509330457E-16,1.2320465031487468E-16)
(3.618910895752038E-16,1.973923784492665E-16)
(-2.281795732003083E-16,-5.709015960477891E-16)
(5.695172866662465E-17,-1.0488779907136361E-16)
(1.3567865832962264E-16,-2.308424524495101E-16)
(1.201906740326577E-16,-5.984803302081143E-16)
(-1.7997981136456E-16,3.3716443148193924E-17)
(1.7653131104079497E-17,-1.1125515698295004E-16)
(5.575558286961678E-16,-2.4190602946805053E-16)
(-4.813634236701838E-16,2.6487054827971643E-16)
(4.418472371826022E-16,-3.0276656651932275E-16)
(-7.633681994510352E-17,3.173334877495677E-16)
(1.3274771225699185E-16,-2.8619288152526837E-16)
(-1.276192462112577E-16,-4.2809955896387703E-16)
(-1.5694561994493467E-16,2.754968261581352E-16)
(-4.2035864622898276E-16,2.8475245558997654E-16)
(3.831679669535121E-16,-3.07705795551923E-17)
(3.702301711896658E-17,-1.4673501352537896E-16)
(-5.103965930283901E-16,-1.8793492101842513E-16)
(-4.1555884631836456E-16,1.862302963659532E-16)
(-2.696862340501536E-16,4.939093083899707E-16)
(-1.5953708302967726E-16,5.119124065525872E-16)
(-3.6277463283699756E-16,1.4138315822016844E-16)
(-4.929811539145331E-16,-1.0892151550369393E-16)
(3.418952807409782E-19,5.600571601703439E-16)
(5.000951002740421E-16,1.6148328595980412E-16)
(2.5499906697589676E-16,-4.851667521632066E-16)
(-1.4159059241846678E-16,2.1156946026053187E-16)
(-5.006197806078298E-16,-1.3733237088288028E-16)
(-2.5201792845494953E-16,4.068858056970854E-16)
(-5.91599636351342E-16,1.4256934272076192E-16)
(-2.876144066117047E-16,2.6987837512111446E-17)
(5.493260735821824E-17,-2.3825346024111814E-16)
(-1.5344281784137312E-16,1.4705399017754455E-16)
(4.509738039626199E-16,2.7571219026476883E-16)
(4.280984903348875E-16,-2.3729154115547304E-16)
(-4.177547398766751E-17,-5.32505934828477E-16)
(3.8743545603306135E-16,-4.757160701876934E-16)
(5.098981819287951E-17,-5.779528603867845E-16)
(-2.796918578832701E-16,2.5809945745704918E-17)
(1.829212208977809E-16,5.482417338509264E-16)
(2.620365939101749E-16,1.0637806699645383E-16)
(1.26127838654135E-16,1.6341002955752715E-16)
(4.855303100403263E-16,3.568973619580948E-16)
(3.179222736350293E-16,-4.076391787257106E-16)
(4.3047530781570164E-16,9.72053085401923E-18)
(4.1081546032403435E-16,-2.373409759520021E-16)
(5.64485495825923E-16,-1.203686632083875E-16)
(-3.346691011150438E-16,-3.4895263761815815E-16)
(2.352091482959266E-16,-1.663195419312017E-16)

Dimensions - 10

(-7.535532662280908E-16,3.229033472122815E-16)
(-2.16240708621309E-16,-6.157532184485023E-16)
(7.430066810783863E-16,1.6112094906170712E-16)
(2.3083188860034283E-16,4.536789940642328E-16)
(3.7191832550901274E-16,2.343016786708794E-16)
(2.721348528261049E-16,5.798848291483657E-16)
(-3.369910916917838E-16,6.461488002126657E-16)
(-1.0610385762621181E-16,-7.303829522536148E-16)
(-5.758504103371339E-16,-1.6520440145702727E-16)
(-8.025515270736827E-16,9.845330327557496E-17)
(-7.273832048728686E-17,5.77913668284016E-16)
(5.08306130629816E-16,-1.3521525582836383E-16)
(-6.430722968304247E-16,2.282206417377417E-16)
(7.120896772708601E-16,-4.692161366982768E-16)
(7.387209280953136E-16,2.838352766467451E-16)
(6.419487113520622E-17,6.095268426319214E-16)
(-7.451344126349959E-16,-1.006796869594058E-16)
(3.544266266299621E-16,5.037818183445077E-16)
(-2.345135264245535E-16,6.981745347536798E-16)
(-2.993503341524758E-16,1.0643931225959458E-17)
(-6.551311078043988E-16,4.760978086047906E-16)
(-2.05190617731152E-16,-8.260838218258973E-16)
(2.180551346476414E-17,7.729877152559439E-17)
(5.896050855974286E-16,-1.01204453330406E-16)
(-2.796509892609702E-16,-7.476108550720595E-16)
(3.352302262631569E-16,3.842065202951608E-16)
(5.396644107560995E-16,-3.904699397721638E-16)
(-8.688178909530337E-16,-1.3876535260301984E-18)
(5.102815376715315E-16,3.4194530588291287E-16)
(1.4399557252676564E-16,-8.012538372477371E-16)
(-3.1675802745659057E-16,6.742075279018404E-16)
(-3.629338971699369E-16,-2.2638495023870166E-16)
(-1.1553730503093912E-16,-7.040643888805514E-16)
(-2.4784219224702345E-16,8.145694936964585E-16)
(4.459590116108027E-16,6.187516031753392E-16)
(2.5748330387493465E-16,2.5217193506561583E-16)
(-2.266945054754817E-16,-3.3727518241687567E-16)
(1.2662997896875986E-16,4.211700446743161E-16)
(-6.085396126384631E-16,-3.685748865745083E-16)
(2.445338614434744E-16,-1.7491359332453247E-16)
(-1.6339105202251421E-16,3.105446283728514E-16)
(5.932028578349962E-16,-6.299711125902708E-16)
(6.147944869119155E-16,-5.575797190305467E-16)
(-6.213233464364634E-16,1.6044872584463643E-16)
(-6.14707985227205E-16,-5.800888232344833E-16)
(8.11644962111147E-16,-3.708441627499821E-17)
(4.609596032843565E-16,5.486419308995515E-16)
(-6.478500807412954E-17,-2.7721536271131912E-17)
(-3.884918532481468E-16,-6.824449448382019E-16)
(-4.071755302735727E-16,-1.354428828612458E-16)
(3.7070160737541795E-16,-2.2480048984691596E-16)
